	Rewards	Avg_Rewards	Epsilon	Steps
109	46.0	31.94	0.655300000000038	46
110	19.0	32.01	0.6534000000000382	19
111	47.0	32.35	0.6487000000000387	47
112	146.0	33.71	0.6341000000000403	146
113	115.0	34.75	0.6226000000000416	115
114	136.0	35.83	0.6090000000000431	136
115	36.0	35.79	0.6054000000000435	36
116	112.0	36.77	0.5942000000000447	112
117	37.0	36.99	0.5905000000000451	37
118	113.0	38.01	0.5792000000000463	113
119	178.0	39.66	0.5614000000000483	178
120	88.0	40.43	0.5526000000000493	88
121	243.0	42.74	0.528300000000052	243
122	187.0	44.47	0.509600000000054	187
123	79.0	44.95	0.5017000000000549	79
124	344.0	48.2	0.46730000000005867	344
125	176.0	49.78	0.4497000000000606	176
126	181.0	51.49	0.4316000000000626	181
127	200.0	53.29	0.4116000000000648	200
128	57.0	53.44	0.40590000000006543	57
129	191.0	55.08	0.38680000000006753	191
130	215.0	56.99	0.3653000000000699	215
131	312.0	59.61	0.33410000000007334	312
132	148.0	60.94	0.31930000000007497	148
133	222.0	63.01	0.2971000000000774	222
134	47.0	63.14	0.29240000000007793	47
135	211.0	65.09	0.27130000000008025	211
136	217.0	67.16	0.24960000000008264	217
137	248.0	69.18	0.22480000000008538	248
138	237.0	71.41	0.201100000000088	237
139	196.0	73.25	0.18150000000009014	196
140	221.0	75.24	0.15940000000009258	221
141	204.0	77.16	0.13900000000009483	204
142	268.0	79.67	0.112200000000096	268
143	286.0	82.3	0.08360000000009518	286
144	320.0	85.3	0.051600000000094265	320
145	265.0	87.74	0.02510000000009372	265
146	306.0	90.6	0.01	306
147	263.0	93.06	0.01	263
148	346.0	96.42	0.01	346
149	241.0	98.29	0.01	241
150	278.0	100.98	0.01	278
151	282.0	103.45	0.01	282
152	245.0	105.68	0.01	245
153	300.0	108.48	0.01	300
154	289.0	111.0	0.01	289
155	278.0	113.12	0.01	278
156	259.0	115.02	0.01	259
157	293.0	117.75	0.01	293
158	276.0	120.33	0.01	276
159	276.0	122.87	0.01	276
160	353.0	126.2	0.01	353
161	321.0	129.25	0.01	321
162	500.0	133.94	0.01	500
163	332.0	137.08	0.01	332
164	295.0	139.88	0.01	295
165	312.0	142.6	0.01	312
